survey_datetime,fishing_method_short_description,catch_area_code,legal_size_status_description,catch_result_type_code,adipose_clip_status_code,count
2013-08-25T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2013-08-25T07:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2013-08-26T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2013-08-26T07:00:00Z,Kicker angler,11,Legal,R,AD,1
2013-08-26T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2013-08-27T07:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2013-08-29T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2013-08-29T07:00:00Z,Kicker angler,11,Sublegal,K,AD,1
2013-08-30T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2013-09-01T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2013-09-05T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2013-09-08T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2013-09-08T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2013-09-08T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2013-09-10T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2013-09-10T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2013-09-10T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2013-09-14T07:00:00Z,Kicker angler,10,Legal,R,UM,1
2013-09-14T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2013-09-14T07:00:00Z,Kicker angler,11,Sublegal,R,AD,3
2013-09-14T07:00:00Z,Kicker angler,11,Sublegal,R,UM,3
2013-09-15T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2013-09-21T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2013-09-21T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2013-09-24T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2013-10-03T07:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2013-10-13T07:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2013-10-13T07:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2013-10-17T07:00:00Z,Kicker angler,10,Sublegal,R,AD,4
2013-10-17T07:00:00Z,Kicker angler,10,Sublegal,R,UM,6
2013-10-18T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2013-10-21T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2013-10-26T07:00:00Z,Kicker angler,10,Sublegal,R,AD,2
2013-10-26T07:00:00Z,Kicker angler,10,Sublegal,R,UM,2
2013-10-29T07:00:00Z,Kicker angler,10,Legal,K,AD,1
2013-11-03T07:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2013-11-03T07:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2013-11-08T08:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2013-11-09T08:00:00Z,Kicker angler,10,Sublegal,R,AD,7
2013-11-09T08:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2013-11-10T08:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2013-11-11T08:00:00Z,Kicker angler,10,Legal,K,AD,1
2013-11-20T08:00:00Z,Kicker angler,10,Sublegal,R,AD,2
2013-11-24T08:00:00Z,Kicker angler,10,Legal,K,AD,1
2013-11-24T08:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2013-11-26T08:00:00Z,Kicker angler,10,Legal,K,AD,1
2013-11-30T08:00:00Z,Kicker angler,10,Legal,K,AD,2
2013-12-02T08:00:00Z,Kicker angler,10,Legal,K,AD,1
2013-12-04T08:00:00Z,Kicker angler,10,Sublegal,R,AD,2
2013-12-15T08:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2013-12-19T08:00:00Z,Kicker angler,10,Legal,K,AD,4
2013-12-19T08:00:00Z,Kicker angler,10,Sublegal,R,AD,4
2013-12-21T08:00:00Z,Kicker angler,10,Legal,K,AD,2
2013-12-21T08:00:00Z,Kicker angler,10,Legal,R,UM,1
2013-12-21T08:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2013-12-22T08:00:00Z,Kicker angler,10,Sublegal,R,AD,4
2013-12-22T08:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2013-12-28T08:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2013-12-28T08:00:00Z,Kicker angler,10,Sublegal,R,UM,2
2013-12-29T08:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2013-12-30T08:00:00Z,Kicker angler,10,Sublegal,R,AD,13
2013-12-30T08:00:00Z,Kicker angler,10,Sublegal,R,UM,9
2014-01-16T08:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2014-01-18T08:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2014-01-22T08:00:00Z,Kicker angler,10,Legal,K,AD,1
2014-01-22T08:00:00Z,Kicker angler,10,Sublegal,R,AD,8
2014-01-22T08:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2014-01-24T08:00:00Z,Kicker angler,10,Legal,R,UM,1
2014-01-24T08:00:00Z,Kicker angler,10,Sublegal,R,AD,4
2014-01-24T08:00:00Z,Kicker angler,10,Sublegal,R,UM,2
2014-01-25T08:00:00Z,Kicker angler,10,Sublegal,R,AD,2
2014-01-25T08:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2014-01-28T08:00:00Z,Kicker angler,10,Sublegal,R,AD,12
2014-01-31T08:00:00Z,Kicker angler,10,Sublegal,R,AD,4
2014-02-01T08:00:00Z,Kicker angler,11,Legal,K,AD,6
2014-02-01T08:00:00Z,Kicker angler,11,Legal,R,UM,4
2014-02-01T08:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2014-02-09T08:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2014-02-22T08:00:00Z,Kicker angler,11,Legal,R,UM,1
2014-02-22T08:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2014-03-08T08:00:00Z,Kicker angler,11,Legal,K,AD,1
2014-03-16T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2014-03-22T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2014-03-31T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2014-04-05T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2014-04-05T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2014-04-09T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2014-04-09T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2014-04-18T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2014-04-18T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2014-04-19T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2014-04-20T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2014-04-21T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2014-04-21T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2014-04-25T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2014-04-26T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2014-04-27T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2014-04-27T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2014-04-29T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2014-04-30T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2014-06-01T07:00:00Z,Kicker angler,11,Legal,K,AD,8
2014-06-01T07:00:00Z,Kicker angler,11,Legal,R,UM,3
2014-06-02T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2014-06-04T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2014-06-04T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2014-06-05T07:00:00Z,Kicker angler,11,Legal,K,AD,8
2014-06-05T07:00:00Z,Kicker angler,11,Legal,R,UM,3
2014-06-07T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2014-06-08T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2014-06-10T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2014-06-10T07:00:00Z,Kicker angler,11,Legal,R,AD,1
2014-06-10T07:00:00Z,Kicker angler,11,Legal,R,UM,3
2014-06-11T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2014-06-11T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2014-06-13T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2014-06-14T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2014-06-17T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2014-06-18T07:00:00Z,Kicker angler,11,Legal,R,UM,11
2014-06-20T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2014-06-20T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2014-06-21T07:00:00Z,Kicker angler,11,Legal,K,AD,3
2014-06-21T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2014-06-27T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2014-06-27T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2014-06-28T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2014-06-28T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2014-06-28T07:00:00Z,Kicker angler,11,Sublegal,R,AD,3
2014-06-28T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2014-06-29T07:00:00Z,Kicker angler,11,Legal,K,AD,4
2014-06-29T07:00:00Z,Kicker angler,11,Legal,R,UM,5
2014-06-30T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2014-07-01T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2014-07-01T07:00:00Z,Kicker angler,11,Legal,R,UM,3
2014-07-01T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2014-07-05T07:00:00Z,Kicker angler,11,Legal,K,AD,3
2014-07-05T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2014-07-06T07:00:00Z,Kicker angler,11,Legal,K,AD,7
2014-07-06T07:00:00Z,Kicker angler,11,Legal,R,AD,2
2014-07-06T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2014-07-06T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2014-07-08T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2014-07-08T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2014-07-09T07:00:00Z,Kicker angler,11,Legal,K,AD,6
2014-07-09T07:00:00Z,Kicker angler,11,Legal,R,UM,10
2014-07-09T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2014-07-11T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2014-07-13T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2014-07-15T07:00:00Z,Kicker angler,11,Legal,K,AD,3
2014-07-15T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2014-07-15T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2014-07-16T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2014-07-17T07:00:00Z,Kicker angler,10,Legal,K,AD,1
2014-07-17T07:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2014-07-18T07:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2014-07-19T07:00:00Z,Kicker angler,11,Legal,R,AD,1
2014-07-20T07:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2014-07-20T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2014-07-20T07:00:00Z,Kicker angler,11,Legal,R,AD,1
2014-07-20T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2014-07-20T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2014-07-21T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2014-07-21T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2014-07-22T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2014-07-22T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2014-07-25T07:00:00Z,Kicker angler,10,Legal,R,AD,1
2014-07-25T07:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2014-07-25T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2014-07-25T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2014-07-26T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2014-07-26T07:00:00Z,Kicker angler,11,Sublegal,R,AD,8
2014-07-26T07:00:00Z,Kicker angler,11,Sublegal,R,UM,4
2014-07-27T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2014-07-27T07:00:00Z,Kicker angler,11,Legal,R,AD,1
2014-07-28T07:00:00Z,Kicker angler,10,Sublegal,R,AD,2
2014-07-28T07:00:00Z,Kicker angler,11,Legal,K,AD,3
2014-07-28T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2014-07-28T07:00:00Z,Kicker angler,11,Sublegal,R,AD,4
2014-07-28T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2014-07-29T07:00:00Z,Kicker angler,10,Legal,K,AD,1
2014-07-30T07:00:00Z,Kicker angler,10,Legal,K,AD,1
2014-07-30T07:00:00Z,Kicker angler,10,Legal,R,UM,1
2014-07-30T07:00:00Z,Kicker angler,11,Legal,K,AD,4
2014-07-31T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2014-07-31T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2014-08-01T07:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2014-08-01T07:00:00Z,Kicker angler,11,Legal,K,AD,6
2014-08-01T07:00:00Z,Kicker angler,11,Legal,K,UM,1
2014-08-01T07:00:00Z,Kicker angler,11,Sublegal,R,AD,3
2014-08-01T07:00:00Z,Kicker angler,11,Sublegal,R,UM,3
2014-08-02T07:00:00Z,Kicker angler,11,Legal,K,AD,4
2014-08-02T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2014-08-02T07:00:00Z,Kicker angler,11,Sublegal,R,AD,7
2014-08-02T07:00:00Z,Kicker angler,11,Sublegal,R,UM,5
2014-08-04T07:00:00Z,Kicker angler,11,Legal,K,AD,3
2014-08-05T07:00:00Z,Kicker angler,10,Sublegal,R,AD,2
2014-08-06T07:00:00Z,Kicker angler,11,Legal,K,AD,6
2014-08-06T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2014-08-06T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2014-08-06T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2014-08-07T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2014-08-07T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2014-08-08T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2014-08-08T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2014-08-08T07:00:00Z,Kicker angler,11,Sublegal,R,AD,8
2014-08-10T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2014-08-14T07:00:00Z,Kicker angler,11,Legal,K,AD,8
2014-08-14T07:00:00Z,Kicker angler,11,Legal,K,UM,1
2014-08-14T07:00:00Z,Kicker angler,11,Legal,R,AD,2
2014-08-14T07:00:00Z,Kicker angler,11,Legal,R,UM,3
2014-08-14T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2014-08-14T07:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2014-08-15T07:00:00Z,Kicker angler,11,Sublegal,R,AD,4
2014-08-16T07:00:00Z,Kicker angler,11,Legal,K,AD,6
2014-08-16T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2014-08-16T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2014-08-17T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2014-08-17T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2014-08-17T07:00:00Z,Kicker angler,11,Sublegal,R,AD,4
2014-08-17T07:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2014-08-18T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2014-08-19T07:00:00Z,Kicker angler,11,Legal,K,AD,8
2014-08-19T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2014-08-19T07:00:00Z,Kicker angler,11,Sublegal,R,AD,12
2014-08-19T07:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2014-08-20T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2014-08-21T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2014-08-21T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2014-08-22T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2014-08-22T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2014-08-23T07:00:00Z,Kicker angler,11,Legal,K,AD,9
2014-08-23T07:00:00Z,Kicker angler,11,Legal,R,UM,3
2014-08-23T07:00:00Z,Kicker angler,11,Sublegal,R,AD,6
2014-08-24T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2014-08-24T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2014-08-25T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2014-08-25T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2014-08-28T07:00:00Z,Kicker angler,11,Legal,K,AD,8
2014-08-28T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2014-08-28T07:00:00Z,Kicker angler,11,Sublegal,R,AD,7
2014-08-28T07:00:00Z,Kicker angler,11,Sublegal,R,UM,5
2014-08-29T07:00:00Z,Kicker angler,11,Legal,K,AD,6
2014-08-29T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2014-08-29T07:00:00Z,Kicker angler,11,Sublegal,R,AD,3
2014-08-29T07:00:00Z,Kicker angler,11,Sublegal,R,UM,4
2014-08-30T07:00:00Z,Kicker angler,11,Legal,K,AD,3
2014-08-30T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2014-08-30T07:00:00Z,Kicker angler,11,Sublegal,R,AD,4
2014-08-31T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2014-09-02T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2014-09-03T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2014-09-03T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2014-09-03T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2014-09-04T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2014-09-04T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2014-09-05T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2014-09-06T07:00:00Z,Kicker angler,10,Legal,R,UM,1
2014-09-06T07:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2014-09-06T07:00:00Z,Kicker angler,10,Sublegal,R,UM,3
2014-09-06T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2014-09-06T07:00:00Z,Kicker angler,11,Legal,R,AD,1
2014-09-06T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2014-09-06T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2014-09-07T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2014-09-07T07:00:00Z,Kicker angler,11,Sublegal,R,UM,3
2014-09-08T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2014-09-08T07:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2014-09-14T07:00:00Z,Kicker angler,11,Legal,R,UM,4
2014-09-14T07:00:00Z,Kicker angler,11,Sublegal,R,AD,3
2014-09-14T07:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2014-09-19T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2014-09-21T07:00:00Z,Kicker angler,11,Sublegal,R,AD,3
2014-09-21T07:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2014-09-26T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2014-09-27T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2014-09-29T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2014-10-01T07:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2014-10-01T07:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2014-10-03T07:00:00Z,Kicker angler,11,Sublegal,R,UM,3
2014-10-04T07:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2014-10-04T07:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2014-10-06T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2014-10-14T07:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2014-10-19T07:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2014-10-21T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2014-10-25T07:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2014-10-25T07:00:00Z,Kicker angler,10,Sublegal,R,UM,2
2014-11-01T07:00:00Z,Kicker angler,10,Sublegal,R,UM,5
2014-11-03T08:00:00Z,Kicker angler,11,Legal,K,AD,2
2014-11-03T08:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2014-11-09T08:00:00Z,Kicker angler,10,Sublegal,R,AD,2
2014-11-10T08:00:00Z,Kicker angler,10,Sublegal,R,AD,2
2014-11-10T08:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2014-11-17T08:00:00Z,Kicker angler,11,Sublegal,R,AD,3
2014-11-17T08:00:00Z,Kicker angler,11,Sublegal,R,UM,4
2014-11-18T08:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2014-11-18T08:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2014-11-24T08:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2014-12-01T08:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2014-12-04T08:00:00Z,Kicker angler,10,Sublegal,R,AD,3
2014-12-04T08:00:00Z,Kicker angler,10,Sublegal,R,UM,3
2014-12-06T08:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2014-12-12T08:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2014-12-13T08:00:00Z,Kicker angler,10,Sublegal,R,AD,5
2014-12-15T08:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2014-12-20T08:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2014-12-22T08:00:00Z,Kicker angler,10,Legal,K,AD,3
2014-12-22T08:00:00Z,Kicker angler,10,Sublegal,R,AD,10
2014-12-22T08:00:00Z,Kicker angler,10,Sublegal,R,UM,5
2014-12-26T08:00:00Z,Kicker angler,10,Sublegal,R,AD,6
2014-12-26T08:00:00Z,Kicker angler,10,Sublegal,R,UM,3
2014-12-31T08:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2015-01-12T08:00:00Z,Kicker angler,10,Legal,K,AD,1
2015-01-12T08:00:00Z,Kicker angler,10,Sublegal,R,AD,8
2015-01-13T08:00:00Z,Kicker angler,10,Sublegal,R,AD,3
2015-01-16T08:00:00Z,Kicker angler,10,Sublegal,R,AD,6
2015-01-16T08:00:00Z,Kicker angler,10,Sublegal,R,UM,2
2015-01-17T08:00:00Z,Kicker angler,10,Legal,K,AD,1
2015-01-17T08:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2015-01-20T08:00:00Z,Kicker angler,10,Sublegal,R,AD,2
2015-01-28T08:00:00Z,Kicker angler,10,Sublegal,R,AD,5
2015-01-28T08:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2015-02-01T08:00:00Z,Kicker angler,11,Legal,K,AD,1
2015-02-07T08:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2015-02-14T08:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2015-02-14T08:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2015-02-18T08:00:00Z,Kicker angler,11,Legal,K,AD,1
2015-02-18T08:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2015-02-21T08:00:00Z,Charter angler,11,Legal,R,UM,1
2015-02-21T08:00:00Z,Charter angler,11,Sublegal,R,AD,4
2015-02-21T08:00:00Z,Charter angler,11,Sublegal,R,UM,3
2015-02-22T08:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2015-02-25T08:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2015-03-01T08:00:00Z,Kicker angler,11,Legal,K,AD,1
2015-03-01T08:00:00Z,Kicker angler,11,Legal,R,UM,1
2015-03-01T08:00:00Z,Kicker angler,11,Sublegal,R,AD,3
2015-03-01T08:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2015-03-04T08:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2015-03-06T08:00:00Z,Kicker angler,11,Legal,K,AD,1
2015-03-07T08:00:00Z,Kicker angler,11,Legal,K,AD,2
2015-03-07T08:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2015-03-08T08:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2015-03-12T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2015-03-13T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2015-03-13T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2015-03-16T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2015-03-20T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2015-03-20T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2015-03-22T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2015-03-22T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2015-03-22T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2015-03-28T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2015-03-29T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2015-04-02T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2015-04-04T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2015-04-04T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2015-04-05T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2015-04-05T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2015-04-06T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2015-04-25T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2015-04-25T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2015-04-26T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2015-04-26T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2015-05-07T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2015-05-07T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2015-06-01T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2015-06-01T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2015-06-01T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2015-06-02T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2015-06-03T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2015-06-07T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2015-06-09T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2015-06-09T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2015-06-11T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2015-06-12T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2015-06-12T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2015-06-12T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2015-06-12T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2015-06-16T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2015-06-16T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2015-06-17T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2015-06-19T07:00:00Z,Kicker angler,11,Legal,K,AD,4
2015-06-19T07:00:00Z,Kicker angler,11,Legal,R,AD,1
2015-06-20T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2015-06-20T07:00:00Z,Kicker angler,11,Legal,R,AD,1
2015-06-20T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2015-06-20T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2015-06-20T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
