areacode,area,FisheryID,id_nm,RunYear,TimeStep,fishery_status,reg_start_date,reg_end_date,days,ereg_url,notes,target_species
10,10,56,56:A 10 Sport,2018,3,NR,7/1/2018,7/15/2018,15,,,CHIN
10E,10E,62,62:A 10E Sprt,2018,3,MSF,7/1/2018,9/30/2018,92,,,CHIN
11,11,57,57:A 11 Sport,2018,3,MSF,7/1/2018,8/25/2018,56,,,CHIN
12,12,64,64:A 12 Sport,2018,3,MSF_SOA,7/1/2018,9/30/2018,92,,,CHIN
13,13,67,67:A 13 Sport,2018,3,MSF,7/1/2018,9/30/2018,92,,,CHIN
6,6,54,54:Ar 6 Sport,2018,3,MSF,7/3/2018,8/15/2018,44,,,CHIN
9,9,53,53:Ar 9 Sport,2018,3,MSF,7/16/2018,7/22/2018,7,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2173,,CHIN
10,10,56,56:A 10 Sport,2018,3,MSF,7/16/2018,8/16/2018,32,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2186,,CHIN
9,9,53,53:Ar 9 Sport,2018,3,NR,7/23/2018,7/25/2018,3,,,CHIN
9,9,53,53:Ar 9 Sport,2018,3,MSF,7/26/2018,7/29/2018,4,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2175,,CHIN
9,9,53,53:Ar 9 Sport,2018,3,NR,7/30/2018,9/30/2018,63,,,CHIN
7,7,36,36:Ar 7 Sport,2018,3,NS,8/1/2018,9/3/2018,34,,,CHIN
81,81,45,45:Ar 8-1 Spt,2018,3,NR,8/1/2018,9/30/2018,61,,,CHIN
82,82,45,45:Ar 8-1 Spt,2018,3,NR,8/1/2018,9/23/2018,54,,,CHIN
12,12,64,64:A 12 Sport,2018,3,NR_NOA,8/1/2018,9/30/2018,61,,,CHIN
5,5,42,42:Ar 5 Sport,2018,3,NR,8/16/2018,9/30/2018,46,,,CHIN
6,6,54,54:Ar 6 Sport,2018,3,NR,8/16/2018,9/30/2018,46,,,CHIN
10,10,56,56:A 10 Sport,2018,3,NR,8/17/2018,9/30/2018,45,,,CHIN
11,11,57,57:A 11 Sport,2018,3,NR,8/26/2018,9/30/2018,36,,,CHIN
7,7,36,36:Ar 7 Sport,2018,3,NR,9/4/2018,9/30/2018,27,,,CHIN
82,82,48,48:Area8D Spt,2018,3,NS,9/8/2018,9/30/2018,23,,Sat-Sun,CHIN
82,82,45,45:Ar 8-1 Spt,2018,4,closed,9/24/2018,11/30/2018,68,,,CHIN
5,5,42,42:Ar 5 Sport,2018,4,closed,10/1/2018,2/15/2019,138,,,CHIN
6,6,54,54:Ar 6 Sport,2018,4,closed,10/1/2018,1/31/2019,123,,,CHIN
7,7,36,36:Ar 7 Sport,2018,4,closed,10/1/2018,12/31/2018,92,,,CHIN
81,81,45,45:Ar 8-1 Spt,2018,4,closed,10/1/2018,11/30/2018,61,,,CHIN
9,9,53,53:Ar 9 Sport,2018,4,closed,10/1/2018,12/31/2018,92,,,CHIN
10,10,56,56:A 10 Sport,2018,4,NR,10/1/2018,11/15/2018,46,,,CHIN
11,11,57,57:A 11 Sport,2018,4,MSF,10/1/2018,4/30/2019,212,,,CHIN
12,12,64,64:A 12 Sport,2018,4,MSF,10/1/2018,4/30/2019,212,,,CHIN
13,13,67,67:A 13 Sport,2018,4,MSF,10/1/2018,4/30/2019,212,,,CHIN
10,10,56,56:A 10 Sport,2018,4,closed,11/16/2018,12/31/2018,46,,,CHIN
81,81,45,45:Ar 8-1 Spt,2018,4,MSF,12/1/2018,4/10/2019,131,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2303,,CHIN
82,82,45,45:Ar 8-1 Spt,2018,4,MSF,12/1/2018,4/10/2019,131,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2303,,CHIN
7,7,36,36:Ar 7 Sport,2018,4,MSF,1/1/2019,4/15/2019,105,,,CHIN
9,9,53,53:Ar 9 Sport,2018,4,MSF,1/1/2019,4/15/2019,105,,,CHIN
10,10,56,56:A 10 Sport,2018,4,MSF,1/1/2019,1/19/2019,19,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2267,,CHIN
10,10,56,56:A 10 Sport,2018,4,closed,1/20/2019,1/31/2019,12,,,CHIN
6,6,54,54:Ar 6 Sport,2018,4,MSF,2/1/2019,4/15/2019,74,,,CHIN
10,10,56,56:A 10 Sport,2018,4,NR,2/1/2019,3/31/2019,59,,"handbook has Jan1-Mar30, but typo?",CHIN
5,5,42,42:Ar 5 Sport,2018,4,MSF,2/16/2019,4/30/2019,74,,,CHIN
10,10,56,56:A 10 Sport,2018,4,closed,4/1/2019,5/31/2019,61,,,CHIN
81,81,45,45:Ar 8-1 Spt,2018,4,closed,4/11/2019,4/30/2019,20,,,CHIN
82,82,45,45:Ar 8-1 Spt,2018,4,closed,4/11/2019,4/30/2019,20,,,CHIN
6,6,54,54:Ar 6 Sport,2018,4,closed,4/16/2019,6/30/2019,76,,,CHIN
7,7,36,36:Ar 7 Sport,2018,4,closed,4/16/2019,6/30/2019,76,,,CHIN
9,9,53,53:Ar 9 Sport,2018,4,closed,4/16/2019,4/30/2019,15,,,CHIN
5,5,42,42:Ar 5 Sport,2019,2,closed,5/1/2019,6/30/2019,61,,,CHIN
81,81,45,45:Ar 8-1 Spt,2019,2,closed,5/1/2019,6/30/2019,61,,,CHIN
82,82,45,45:Ar 8-1 Spt,2019,2,closed,5/1/2019,6/30/2019,61,,,CHIN
9,9,53,53:Ar 9 Sport,2019,2,closed,5/1/2019,6/30/2019,61,,,CHIN
11,11,57,57:A 11 Sport,2019,2,closed,5/1/2019,6/30/2019,61,,,CHIN
12,12,64,64:A 12 Sport,2019,2,closed,5/1/2019,6/30/2019,61,,,CHIN
13,13,67,67:A 13 Sport,2019,2,MSF,5/1/2019,6/30/2019,61,,,CHIN
82,82,48,48:Area8D Spt,2019,2,NS,6/1/2019,6/30/2019,30,,Fri-Mon,CHIN
10,10,56,56:A 10 Sport,2019,2,NR,6/1/2019,7/24/2019,54,,,CHIN
5,5,42,42:Ar 5 Sport,2019,3,MSF,7/1/2019,8/15/2019,46,,,CHIN
6,6,54,54:Ar 6 Sport,2019,3,MSF,7/1/2019,8/15/2019,46,,,CHIN
7,7,36,36:Ar 7 Sport,2019,3,MSF,7/1/2019,7/31/2019,31,,,CHIN
81,81,45,45:Ar 8-1 Spt,2019,3,closed,7/1/2019,7/31/2019,31,,,CHIN
82,82,45,45:Ar 8-1 Spt,2019,3,closed,7/1/2019,8/15/2019,46,,,CHIN
82,82,48,48:Area8D Spt,2019,3,NS,7/1/2019,9/2/2019,64,,Fri-Mon,CHIN
9,9,53,53:Ar 9 Sport,2019,3,closed,7/1/2019,7/24/2019,24,,,CHIN
10E,10E,62,62:A 10E Sprt,2019,3,MSF,7/1/2019,9/30/2019,92,,,CHIN
11,11,57,57:A 11 Sport,2019,3,MSF,7/1/2019,8/25/2019,56,https://wdfw.wa.gov/sites/default/files/2019-08/WSR%2019-18-002.pdf,,CHIN
12,12,64,64:A 12 Sport,2019,3,MSF_SOA,7/1/2019,9/30/2019,92,,,CHIN
13,13,67,67:A 13 Sport,2019,3,MSF,7/1/2019,9/30/2019,92,,,CHIN
9,9,53,53:Ar 9 Sport,2019,3,MSF,7/25/2019,7/26/2019,2,https://wdfw.wa.gov/sites/default/files/2019-07/WSR%2019-16-027.pdf,,CHIN
10,10,56,56:A 10 Sport,2019,3,MSF,7/25/2019,8/16/2019,23,https://wdfw.wa.gov/sites/default/files/2019-08/WSR%2019-17-047.pdf,,CHIN
9,9,53,53:Ar 9 Sport,2019,3,NR,7/27/2019,7/30/2019,4,,,CHIN
9,9,53,53:Ar 9 Sport,2019,3,MSF,7/31/2019,8/4/2019,5,https://wdfw.wa.gov/sites/default/files/2019-07/WSR%2019-16-055.pdf,,CHIN
7,7,36,36:Ar 7 Sport,2019,3,closed,8/1/2019,8/31/2019,31,,,CHIN
81,81,45,45:Ar 8-1 Spt,2019,3,NR,8/1/2019,9/30/2019,61,,,CHIN
12,12,64,64:A 12 Sport,2019,3,NR_NOA,8/1/2019,9/30/2019,61,,,CHIN
10A,10A,60,60:A 10A Sprt,2019,3,NS,8/2/2019,8/5/2019,4,,,CHIN
9,9,53,53:Ar 9 Sport,2019,3,NR,8/5/2019,8/5/2019,1,,,CHIN
9,9,53,53:Ar 9 Sport,2019,3,MSF,8/6/2019,8/9/2019,4,https://wdfw.wa.gov/sites/default/files/2019-08/WSR%2019-16-121.pdf,,CHIN
9,9,53,53:Ar 9 Sport,2019,3,NR,8/10/2019,9/30/2019,52,,,CHIN
5,5,42,42:Ar 5 Sport,2019,3,NR,8/16/2019,9/30/2019,46,,,CHIN
6,6,54,54:Ar 6 Sport,2019,3,NR,8/16/2019,9/30/2019,46,,,CHIN
82,82,45,45:Ar 8-1 Spt,2019,3,NR,8/16/2019,9/15/2019,31,,,CHIN
10,10,56,56:A 10 Sport,2019,3,NR,8/17/2019,9/30/2019,45,,,CHIN
11,11,57,57:A 11 Sport,2019,3,NR,8/26/2019,9/30/2019,36,,,CHIN
7,7,36,36:Ar 7 Sport,2019,3,NR,9/1/2019,9/30/2019,30,,,CHIN
82,82,48,48:Area8D Spt,2019,3,NS,9/7/2019,9/29/2019,23,,Sat-Sun,CHIN
82,82,45,45:Ar 8-1 Spt,2019,3,closed,9/16/2019,9/30/2019,15,,,CHIN
5,5,42,42:Ar 5 Sport,2019,4,closed,10/1/2019,2/29/2020,152,,,CHIN
6,6,54,54:Ar 6 Sport,2019,4,closed,10/1/2019,2/29/2020,152,,,CHIN
7,7,36,36:Ar 7 Sport,2019,4,closed,10/1/2019,1/31/2020,123,,,CHIN
81,81,45,45:Ar 8-1 Spt,2019,4,NR,10/1/2019,10/31/2019,31,,,CHIN
82,82,45,45:Ar 8-1 Spt,2019,4,closed,10/1/2019,1/31/2020,123,,,CHIN
9,9,53,53:Ar 9 Sport,2019,4,closed,10/1/2019,1/31/2020,123,,,CHIN
10,10,56,56:A 10 Sport,2019,4,NR,10/1/2019,11/15/2019,46,,,CHIN
11,11,57,57:A 11 Sport,2019,4,closed,10/1/2019,12/31/2019,92,,,CHIN
12,12,64,64:A 12 Sport,2019,4,MSF,10/1/2019,3/25/2020,177,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2488,"COVID shutdown 3/25, open 5/5",CHIN
13,13,67,67:A 13 Sport,2019,4,MSF,10/1/2019,3/25/2020,177,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2488,"COVID shutdown 3/25, open 5/5",CHIN
81,81,45,45:Ar 8-1 Spt,2019,4,closed,11/1/2019,1/31/2020,92,,,CHIN
10,10,56,56:A 10 Sport,2019,4,closed,11/16/2019,12/31/2019,46,,,CHIN
10,10,56,56:A 10 Sport,2019,4,MSF,1/1/2020,3/25/2020,85,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2488,"COVID shutdown 3/25, open 5/5",CHIN
11,11,57,57:A 11 Sport,2019,4,MSF,1/1/2020,3/25/2020,85,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2488,"COVID shutdown 3/25, open 5/5",CHIN
7,7,36,36:Ar 7 Sport,2019,4,MSF,2/1/2020,3/25/2020,54,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2488,"COVID shutdown 3/25, open 5/5",CHIN
81,81,45,45:Ar 8-1 Spt,2019,4,MSF,2/1/2020,3/25/2020,54,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2488,"COVID shutdown 3/25, open 5/5",CHIN
82,82,45,45:Ar 8-1 Spt,2019,4,MSF,2/1/2020,3/25/2020,54,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2488,"COVID shutdown 3/25, open 5/5",CHIN
9,9,53,53:Ar 9 Sport,2019,4,MSF,2/1/2020,3/25/2020,54,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2488,"COVID shutdown 3/25, open 5/5",CHIN
5,5,42,42:Ar 5 Sport,2019,4,MSF,3/1/2020,3/25/2020,25,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2488,"COVID shutdown 3/25, open 5/5",CHIN
6,6,54,54:Ar 6 Sport,2019,4,MSF,3/1/2020,3/25/2020,25,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2488,"COVID shutdown 3/25, open 5/5",CHIN
5,5,42,42:Ar 5 Sport,2019,4,closed,3/26/2020,6/30/2020,97,,,CHIN
6,6,54,54:Ar 6 Sport,2019,4,closed,3/26/2020,6/30/2020,97,,,CHIN
7,7,36,36:Ar 7 Sport,2019,4,closed,3/26/2020,6/30/2020,97,,,CHIN
81,81,45,45:Ar 8-1 Spt,2019,4,closed,3/26/2020,4/30/2020,36,,,CHIN
82,82,45,45:Ar 8-1 Spt,2019,4,closed,3/26/2020,4/30/2020,36,,,CHIN
9,9,53,53:Ar 9 Sport,2019,4,closed,3/26/2020,7/15/2020,112,,,CHIN
10,10,56,56:A 10 Sport,2019,4,closed,3/26/2020,5/31/2020,67,,,CHIN
11,11,57,57:A 11 Sport,2019,4,closed,3/26/2020,6/30/2020,97,,,CHIN
12,12,64,64:A 12 Sport,2019,4,closed,3/26/2020,6/30/2020,97,,,CHIN
13,13,67,67:A 13 Sport,2019,4,closed,3/26/2020,6/30/2020,97,,,CHIN
81,81,45,45:Ar 8-1 Spt,2020,2,closed,5/1/2020,6/30/2020,61,,,CHIN
82,82,45,45:Ar 8-1 Spt,2020,2,closed,5/1/2020,6/30/2020,61,,,CHIN
82,82,48,48:Area8D Spt,2020,2,NS,5/29/2020,6/30/2020,33,,Fri-Mon,CHIN
10,10,56,56:A 10 Sport,2020,2,NR,6/1/2020,6/30/2020,30,https://wdfw.wa.gov/sites/default/files/about/regulations/filings/2020/wsr_20-10-085.pdf,unclear whether this was indeed open NR from May 5 repealer,CHIN
5,5,42,42:Ar 5 Sport,2020,3,MSF,7/1/2020,7/30/2020,30,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2542,,CHIN
6,6,54,54:Ar 6 Sport,2020,3,MSF,7/1/2020,8/15/2020,46,,,CHIN
7,7,36,36:Ar 7 Sport,2020,3,MSF,7/1/2020,7/31/2020,31,,,CHIN
81,81,45,45:Ar 8-1 Spt,2020,3,closed,7/1/2020,9/30/2020,92,,,CHIN
82,82,45,45:Ar 8-1 Spt,2020,3,closed,7/1/2020,9/30/2020,92,,,CHIN
82,82,48,48:Area8D Spt,2020,3,NS,7/1/2020,9/7/2020,69,,Fri-Mon,CHIN
10,10,56,56:A 10 Sport,2020,3,NR,7/1/2020,7/15/2020,15,https://wdfw.wa.gov/sites/default/files/about/regulations/filings/2020/wsr_20-14-031_final.pdf,,CHIN
10E,10E,62,62:A 10E Sprt,2020,3,MSF,7/1/2020,9/30/2020,92,,,CHIN
11,11,57,57:A 11 Sport,2020,3,MSF,7/1/2020,9/30/2020,92,,,CHIN
12,12,64,64:A 12 Sport,2020,3,MSF_SOA,7/1/2020,9/30/2020,92,,,CHIN
13,13,67,67:A 13 Sport,2020,3,MSF,7/1/2020,9/30/2020,92,,,CHIN
9,9,53,53:Ar 9 Sport,2020,3,MSF,7/16/2020,8/15/2020,31,,,CHIN
10,10,56,56:A 10 Sport,2020,3,MSF,7/16/2020,8/31/2020,47,,,CHIN
5,5,42,42:Ar 5 Sport,2020,3,NR,7/31/2020,9/30/2020,62,,,CHIN
10A,10A,60,60:A 10A Sprt,2020,3,NS,7/31/2020,8/3/2020,4,,,CHIN
7,7,36,36:Ar 7 Sport,2020,3,NR,8/1/2020,8/21/2020,21,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2555,,CHIN
12,12,64,64:A 12 Sport,2020,3,NR_NOA,8/1/2020,9/30/2020,61,,,CHIN
6,6,54,54:Ar 6 Sport,2020,3,NR,8/16/2020,9/30/2020,46,,,CHIN
9,9,53,53:Ar 9 Sport,2020,3,NR,8/16/2020,9/30/2020,46,,,CHIN
7,7,36,36:Ar 7 Sport,2020,3,MSF,8/22/2020,8/31/2020,10,,,CHIN
7,7,36,36:Ar 7 Sport,2020,3,NR,9/1/2020,9/30/2020,30,,,CHIN
10,10,56,56:A 10 Sport,2020,3,NR,9/1/2020,9/30/2020,30,,,CHIN
82,82,48,48:Area8D Spt,2020,3,NS,9/12/2020,9/27/2020,16,,Sat-Sun,CHIN
5,5,42,42:Ar 5 Sport,2020,4,closed,10/1/2020,2/28/2021,151,,,CHIN
6,6,54,54:Ar 6 Sport,2020,4,closed,10/1/2020,6/30/2021,273,,,CHIN
7,7,36,36:Ar 7 Sport,2020,4,closed,10/1/2020,4/30/2021,212,,,CHIN
81,81,45,45:Ar 8-1 Spt,2020,4,closed,10/1/2020,4/30/2021,212,,,CHIN
82,82,45,45:Ar 8-1 Spt,2020,4,closed,10/1/2020,4/30/2021,212,,,CHIN
9,9,53,53:Ar 9 Sport,2020,4,closed,10/1/2020,6/30/2021,273,,,CHIN
10,10,56,56:A 10 Sport,2020,4,NR,10/1/2020,11/15/2020,46,,,CHIN
11,11,57,57:A 11 Sport,2020,4,NR,10/1/2020,10/31/2020,31,,,CHIN
12,12,64,64:A 12 Sport,2020,4,NR,10/1/2020,11/30/2020,61,,,CHIN
13,13,67,67:A 13 Sport,2020,4,MSF,10/1/2020,4/30/2021,212,,,CHIN
11,11,57,57:A 11 Sport,2020,4,closed,11/1/2020,6/30/2021,242,,,CHIN
10,10,56,56:A 10 Sport,2020,4,closed,11/16/2020,12/31/2020,46,,,CHIN
12,12,64,64:A 12 Sport,2020,4,closed,12/1/2020,6/30/2021,212,,,CHIN
10,10,56,56:A 10 Sport,2020,4,MSF,1/1/2021,3/31/2021,90,,,CHIN
5,5,42,42:Ar 5 Sport,2020,4,MSF,3/1/2021,4/30/2021,61,,,CHIN
10,10,56,56:A 10 Sport,2020,4,closed,4/1/2021,6/15/2021,76,,,CHIN
5,5,42,42:Ar 5 Sport,2021,2,closed,5/1/2021,6/30/2021,61,,,CHIN
5,5,42,42:Ar 5 Sport,2021,2,closed,5/1/2021,6/30/2021,61,,,COHO
5,5,42,42:Ar 5 Sport,2021,2,closed,5/1/2021,6/30/2021,61,,,CHUM
5,5,42,42:Ar 5 Sport,2021,2,NR,5/1/2021,6/30/2021,61,,,TROUT
5,5,42,42:Ar 5 Sport,2021,2,NS,5/1/2021,6/30/2021,61,,,STLHD
6,6,54,54:Ar 6 Sport,2021,2,closed,5/1/2021,6/30/2021,61,,,COHO
6,6,54,54:Ar 6 Sport,2021,2,closed,5/1/2021,6/30/2021,61,,,CHUM
6,6,54,54:Ar 6 Sport,2021,2,closed,5/1/2021,6/30/2021,61,,,TROUT
6,6,54,54:Ar 6 Sport,2021,2,closed,5/1/2021,6/30/2021,61,,,STLHD
7,7,36,36:Ar 7 Sport,2021,2,closed,5/1/2021,6/30/2021,61,,,CHIN
7,7,36,36:Ar 7 Sport,2021,2,closed,5/1/2021,6/30/2021,61,,,COHO
7,7,36,36:Ar 7 Sport,2021,2,closed,5/1/2021,6/30/2021,61,,,CHUM
7,7,36,36:Ar 7 Sport,2021,2,NR,5/1/2021,6/30/2021,61,,,TROUT
7,7,36,36:Ar 7 Sport,2021,2,NS,5/1/2021,6/30/2021,61,,,STLHD
81,81,45,45:Ar 8-1 Spt,2021,2,closed,5/1/2021,6/30/2021,61,,,CHIN
81,81,45,45:Ar 8-1 Spt,2021,2,closed,5/1/2021,6/30/2021,61,,,COHO
81,81,45,45:Ar 8-1 Spt,2021,2,closed,5/1/2021,6/30/2021,61,,,CHUM
81,81,45,45:Ar 8-1 Spt,2021,2,NR,5/1/2021,6/30/2021,61,,,TROUT
81,81,45,45:Ar 8-1 Spt,2021,2,NS,5/1/2021,6/30/2021,61,,,STLHD
82,82,48,48:Area8D Spt,2021,2,closed,5/1/2021,5/28/2021,28,,,CHIN
82,82,48,48:Area8D Spt,2021,2,closed,5/1/2021,5/28/2021,28,,,COHO
82,82,48,48:Area8D Spt,2021,2,closed,5/1/2021,5/28/2021,28,,,CHUM
82,82,48,48:Area8D Spt,2021,2,NR,5/1/2021,6/30/2021,61,,,TROUT
82,82,48,48:Area8D Spt,2021,2,NS,5/1/2021,6/30/2021,61,,,STLHD
9,9,53,53:Ar 9 Sport,2021,2,closed,5/1/2021,6/30/2021,61,,,COHO
9,9,53,53:Ar 9 Sport,2021,2,closed,5/1/2021,6/30/2021,61,,,CHUM
9,9,53,53:Ar 9 Sport,2021,2,NR,5/1/2021,6/30/2021,61,,,TROUT
9,9,53,53:Ar 9 Sport,2021,2,NS,5/1/2021,6/30/2021,61,,,STLHD
11,11,57,57:A 11 Sport,2021,2,closed,5/1/2021,6/15/2021,46,,,CHIN
11,11,57,57:A 11 Sport,2021,2,closed,5/1/2021,6/15/2021,46,,,COHO
11,11,57,57:A 11 Sport,2021,2,closed,5/1/2021,6/15/2021,46,,,CHUM
11,11,57,57:A 11 Sport,2021,2,NR,5/1/2021,6/30/2021,61,,,TROUT
11,11,57,57:A 11 Sport,2021,2,NS,5/1/2021,6/30/2021,61,,,STLHD
12,12,64,64:A 12 Sport,2021,2,closed,5/1/2021,6/30/2021,61,,,CHIN
12,12,64,64:A 12 Sport,2021,2,closed,5/1/2021,6/30/2021,61,,,COHO
12,12,64,64:A 12 Sport,2021,2,closed,5/1/2021,6/30/2021,61,,,CHUM
12,12,64,64:A 12 Sport,2021,2,NR,5/1/2021,6/30/2021,61,,,TROUT
12,12,64,64:A 12 Sport,2021,2,NS,5/1/2021,6/30/2021,61,,,STLHD
13,13,67,67:A 13 Sport,2021,2,MSF,5/1/2021,5/18/2021,18,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2649,,CHIN
13,13,67,67:A 13 Sport,2021,2,MSF,5/1/2021,5/18/2021,18,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2649,,COHO
13,13,67,67:A 13 Sport,2021,2,NS,5/1/2021,5/18/2021,18,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2649,,CHUM
13,13,67,67:A 13 Sport,2021,2,NR,5/1/2021,6/30/2021,61,,,TROUT
13,13,67,67:A 13 Sport,2021,2,NS,5/1/2021,6/30/2021,61,,,STLHD
10,10,56,56:A 10 Sport,2021,2,closed,5/1/2021,6/15/2021,46,,,COHO
10,10,56,56:A 10 Sport,2021,2,closed,5/1/2021,6/30/2021,61,,,CHUM
82,82,45,45:Ar 8-1 Spt,2021,2,closed,5/1/2021,6/30/2021,61,,,CHIN
82,82,45,45:Ar 8-1 Spt,2021,2,closed,5/1/2021,6/30/2021,61,,,COHO
82,82,45,45:Ar 8-1 Spt,2021,2,closed,5/1/2021,6/30/2021,61,,,CHUM
13,13,67,67:A 13 Sport,2021,2,MSF,5/19/2021,6/30/2021,43,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2659,,CHIN
13,13,67,67:A 13 Sport,2021,2,MSF,5/19/2021,6/30/2021,43,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2659,,COHO
13,13,67,67:A 13 Sport,2021,2,NS,5/19/2021,6/30/2021,43,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2659,,CHUM
82,82,48,48:Area8D Spt,2021,2,NS,5/29/2021,6/30/2021,33,,Fri-Mon,CHIN
82,82,48,48:Area8D Spt,2021,2,NR,5/29/2021,6/30/2021,33,,Fri-Mon,COHO
82,82,48,48:Area8D Spt,2021,2,NR,5/29/2021,6/30/2021,33,,Fri-Mon,CHUM
11,11,57,57:A 11 Sport,2021,2,MSF,6/16/2021,6/30/2021,15,,,CHIN
11,11,57,57:A 11 Sport,2021,2,NS,6/16/2021,6/30/2021,15,,,COHO
11,11,57,57:A 11 Sport,2021,2,NS,6/16/2021,6/30/2021,15,,,CHUM
10,10,56,56:A 10 Sport,2021,2,NR,6/16/2021,6/30/2021,15,,,CHIN
10,10,56,56:A 10 Sport,2021,2,NS,6/16/2021,6/30/2021,15,,,COHO
10,10,56,56:A 10 Sport,2021,2,NR,6/16/2021,6/30/2021,15,,,CHUM
5,5,42,42:Ar 5 Sport,2021,3,MSF,7/1/2021,7/18/2021,18,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2698,,CHIN
5,5,42,42:Ar 5 Sport,2021,3,MSF,7/1/2021,8/15/2021,46,,,COHO
5,5,42,42:Ar 5 Sport,2021,3,NR,7/1/2021,8/15/2021,46,,,CHUM
5,5,42,42:Ar 5 Sport,2021,3,NR,7/1/2021,9/30/2021,92,,,TROUT
5,5,42,42:Ar 5 Sport,2021,3,NS,7/1/2021,9/30/2021,92,,,STLHD
6,6,54,54:Ar 6 Sport,2021,3,MSF,7/1/2021,8/2/2021,33,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2704,,CHIN
6,6,54,54:Ar 6 Sport,2021,3,MSF,7/1/2021,8/15/2021,46,,,COHO
6,6,54,54:Ar 6 Sport,2021,3,NR,7/1/2021,8/15/2021,46,,,CHUM
6,6,54,54:Ar 6 Sport,2021,4,NR,7/1/2021,9/30/2021,92,,,TROUT
6,6,54,54:Ar 6 Sport,2021,4,NS,7/1/2021,9/30/2021,92,,,STLHD
7,7,36,36:Ar 7 Sport,2021,3,MSF,7/1/2021,7/7/2021,7,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2693,,CHIN
7,7,36,36:Ar 7 Sport,2021,3,NS,7/1/2021,7/7/2021,7,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2693,,COHO
7,7,36,36:Ar 7 Sport,2021,3,NR,7/1/2021,7/7/2021,7,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2693,,CHUM
7,7,36,36:Ar 7 Sport,2021,3,NR,7/1/2021,9/30/2021,92,,,TROUT
7,7,36,36:Ar 7 Sport,2021,3,NS,7/1/2021,9/30/2021,92,,,STLHD
81,81,45,45:Ar 8-1 Spt,2021,3,closed,7/1/2021,7/31/2021,31,,,CHIN
81,81,45,45:Ar 8-1 Spt,2021,3,closed,7/1/2021,7/31/2021,31,,,COHO
81,81,45,45:Ar 8-1 Spt,2021,3,closed,7/1/2021,7/31/2021,31,,,CHUM
81,81,45,45:Ar 8-1 Spt,2021,3,NR,7/1/2021,9/30/2021,92,,,TROUT
81,81,45,45:Ar 8-1 Spt,2021,3,NS,7/1/2021,9/30/2021,92,,,STLHD
82,82,48,48:Area8D Spt,2021,3,NS,7/1/2021,9/7/2021,69,,Fri-Mon,CHIN
82,82,48,48:Area8D Spt,2021,3,NR,7/1/2021,9/7/2021,69,,Fri-Mon,COHO
82,82,48,48:Area8D Spt,2021,3,NR,7/1/2021,9/7/2021,69,,Fri-Mon,CHUM
82,82,48,48:Area8D Spt,2021,3,NR,7/1/2021,9/30/2021,92,,,TROUT
82,82,48,48:Area8D Spt,2021,3,NS,7/1/2021,9/30/2021,92,,,STLHD
9,9,53,53:Ar 9 Sport,2021,3,closed,7/1/2021,7/15/2021,15,,,CHIN
9,9,53,53:Ar 9 Sport,2021,3,closed,7/1/2021,7/15/2021,15,,,COHO
9,9,53,53:Ar 9 Sport,2021,3,closed,7/1/2021,7/15/2021,15,,,CHUM
9,9,53,53:Ar 9 Sport,2021,3,NR,7/1/2021,9/30/2021,92,,,TROUT
9,9,53,53:Ar 9 Sport,2021,3,NS,7/1/2021,9/30/2021,92,,,STLHD
11,11,57,57:A 11 Sport,2021,3,MSF,7/1/2021,8/24/2021,55,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2718,,CHIN
11,11,57,57:A 11 Sport,2021,3,NS,7/1/2021,9/30/2021,92,,,COHO
